group_field,group,term,tfidf,tf,df,total_terms
hotel,Никитин,обслуживание,0.008365591015707293,6,54,1181
hotel,Никитин,новгород,0.008081715802763696,7,72,1181
hotel,Никитин,волга,0.008050094073758314,3,11,1181
hotel,Никитин,мелочь,0.007986870395099727,4,26,1181
hotel,Никитин,первый,0.00792151198674724,7,74,1181
hotel,Никитин,внимательный,0.007916048756305088,5,43,1181
hotel,Никитин,восхитительный,0.0077143912980345685,2,2,1181
hotel,Никитин,ока,0.007658517410352916,3,13,1181
hotel,Никитин,здание,0.007636802491310181,5,46,1181
hotel,Никитин,останавливаться,0.007613537242873423,7,78,1181
hotel,Никитин,чистый,0.007596009192238898,8,92,1181
hotel,Никитин,уровень,0.007460372785973313,5,48,1181
hotel,Никитин,атмосферный,0.007319318275828304,3,15,1181
hotel,Никитин,музыка,0.007319318275828304,3,15,1181
hotel,Никитин,меню,0.0073072067356174195,4,32,1181
hotel,Никитин,бокс,0.007227207432747897,2,3,1181
hotel,Никитин,локация,0.00710791630370232,4,34,1181
hotel,Никитин,замечательный,0.007049010599463374,5,53,1181
hotel,Никитин,шаг,0.007020123435041554,3,17,1181
hotel,Никитин,внимание,0.007020123435041554,3,17,1181
hotel,Никитин,выходной,0.006919703429342249,4,36,1181
hotel,Майский сад,номер,0.04646388589064848,44,85,1136
hotel,Майский сад,очень,0.03105349010481461,33,97,1136
hotel,Майский сад,отель,0.03092250327143398,29,84,1136
hotel,Майский сад,хозяин,0.027073076374639515,12,21,1136
hotel,Майский сад,хороший,0.026162519308677384,26,90,1136
hotel,Майский сад,метро,0.0230747046440183,13,37,1136
hotel,Майский сад,завтрак,0.020839057468477272,16,64,1136
hotel,Майский сад,гостиница,0.01995704359043268,18,80,1136
hotel,Майский сад,место,0.016942711393348776,17,91,1136
hotel,Майский сад,уютный,0.01630581575503933,17,95,1136
hotel,Майский сад,удобный,0.014806701456922545,15,92,1136
hotel,Майский сад,вкусный,0.01316089143307968,10,63,1136
hotel,Майский сад,гостеприимный,0.012861361929345016,6,24,1136
hotel,Майский сад,чисто,0.01258898324052885,13,94,1136
hotel,Майский сад,кровать,0.011729225378819784,11,84,1136
hotel,Майский сад,вокзал,0.011725210276438611,6,30,1136
hotel,Майский сад,тихий,0.011481874627551951,9,66,1136
hotel,Майский сад,район,0.011084219834514665,6,34,1136
hotel,Майский сад,чистый,0.010858247735076532,11,92,1136
hotel,Майский сад,чайник,0.010639617068774582,8,62,1136
hotel,Майский сад,понравиться,0.009966300819616929,10,91,1136
hotel,Майский сад,чкаловский,0.009128703625408373,3,8,1136
hotel,Майский сад,час,0.00909578195827393,6,50,1136
hotel,Майский сад,весь,0.008969670737655235,9,91,1136
hotel,Майский сад,вместо,0.008850462827016226,3,9,1136
hotel,Майский сад,персонал,0.008783388048544156,8,81,1136
hotel,Майский сад,семейный,0.008717980703554852,4,23,1136
hotel,Майский сад,город,0.008698026354654404,8,82,1136
hotel,Майский сад,самый,0.008660436405596083,7,69,1136
hotel,Майский сад,стоянка,0.00857424128623001,4,24,1136
hotel,Майский сад,готовить,0.008436140183577611,4,25,1136
hotel,Майский сад,телевизор,0.007979712801580937,6,62,1136
hotel,Майский сад,14,0.00796189177960105,3,13,1136
hotel,Майский сад,домашний,0.007816806850959075,4,30,1136
hotel,Майский сад,рядом,0.007536976108450236,7,83,1136
hotel,Майский сад,просторный,0.007499228057536606,6,68,1136
hotel,Майский сад,холодильник,0.007499228057536606,6,68,1136
hotel,Майский сад,кондиционер,0.007499228057536606,6,68,1136
hotel,Майский сад,ужин,0.007491548681483669,4,33,1136
hotel,Майский сад,позавтракать,0.007298209310549362,3,17,1136
hotel,Майский сад,спокойный,0.007290286660920469,4,35,1136
hotel,Майский сад,прекрасный,0.006988875052136578,6,75,1136
hotel,Майский сад,вкусно,0.006919298929730941,4,39,1136
hotel,Майский сад,советовать,0.006919298929730941,4,39,1136
hotel,Майский сад,отличный,0.006843889942968869,7,93,1136
hotel,Майский сад,сад,0.006799649438256106,2,5,1136
hotel,Майский сад,уют,0.0066508788756030985,3,22,1136
hotel,Майский сад,большой,0.006587541036408117,6,81,1136
hotel,Майский сад,работать,0.00658044571653984,5,63,1136
hotel,Майский сад,высокий,0.006504569930940858,4,44,1136
hotel,Ботаника Лофт,номер,0.044175603458003844,45,85,1222
hotel,Ботаника Лофт,отель,0.031720041732692814,32,84,1222
hotel,Ботаника Лофт,вокзал,0.029066751498165334,16,30,1222
hotel,Ботаника Лофт,завтрак,0.025426378629705083,21,64,1222
hotel,Ботаника Лофт,очень,0.020994950012837018,24,97,1222
hotel,Ботаника Лофт,хороший,0.019644122517556577,21,90,1222
hotel,Ботаника Лофт,московский,0.01928582748972382,8,14,1222
hotel,Ботаника Лофт,ярмарка,0.019197730605682767,7,9,1222
hotel,Ботаника Лофт,персонал,0.01530983350523654,15,81,1222
hotel,Ботаника Лофт,удобный,0.01468230254670072,16,92,1222
hotel,Ботаника Лофт,окно,0.012397902244317634,11,71,1222
hotel,Ботаника Лофт,весь,0.012044380564983862,13,91,1222
hotel,Ботаника Лофт,стрелка,0.011789572945653611,5,15,1222
hotel,Ботаника Лофт,уютный,0.011591618709464757,13,95,1222
hotel,Ботаника Лофт,метро,0.011550424986103078,7,37,1222
hotel,Ботаника Лофт,кирпич,0.011183342213149133,3,2,1222
hotel,Ботаника Лофт,минус,0.011157945245573913,10,72,1222
hotel,Ботаника Лофт,овощ,0.010658150826052874,4,10,1222
hotel,Ботаника Лофт,небольшой,0.010564708514593086,9,67,1222
hotel,Ботаника Лофт,этаж,0.01024674652867911,9,70,1222
hotel,Ботаника Лофт,каша,0.010130550408386162,5,23,1222
hotel,Ботаника Лофт,пешком,0.010094091951168801,7,48,1222
hotel,Ботаника Лофт,чистый,0.010094083000856745,11,92,1222
hotel,Ботаника Лофт,плюс,0.010042150721016522,9,72,1222
hotel,Ботаника Лофт,фрукт,0.009868749658076154,4,13,1222
hotel,Ботаника Лофт,2,0.009843085212431192,9,74,1222
hotel,Ботаника Лофт,прекрасный,0.009745534442586521,9,75,1222
hotel,Ботаника Лофт,лофт,0.009481671557109989,3,5,1222
hotel,Ботаника Лофт,недалеко,0.009432397835086224,7,54,1222
hotel,Ботаника Лофт,стандарт,0.008953455185588368,5,31,1222
hotel,Ботаника Лофт,шведский,0.008586793325155934,5,34,1222
hotel,Ботаника Лофт,гостиница,0.008245572474534106,8,80,1222
hotel,Ботаника Лофт,сосиска,0.008227598831006901,3,9,1222
hotel,Ботаника Лофт,отличный,0.008180024640742778,9,93,1222
hotel,Ботаника Лофт,стол,0.008175006400621517,6,53,1222
hotel,Ботаника Лофт,брать,0.008084912430073907,6,54,1222
hotel,Ботаника Лофт,цена,0.007930010433173203,8,84,1222
hotel,Ботаника Лофт,комната,0.007810561671901739,7,72,1222
hotel,Ботаника Лофт,доступность,0.007576529391084511,6,60,1222
hotel,Ботаника Лофт,шкаф,0.0074849902460590815,4,28,1222
hotel,Ботаника Лофт,помойка,0.007455561475432755,2,2,1222
hotel,Ботаника Лофт,заселить,0.007380575893811231,5,46,1222
hotel,Ботаника Лофт,ночь,0.007358091230632989,7,78,1222
hotel,Ботаника Лофт,исторический,0.007162764148470694,4,31,1222
hotel,Ботаника Лофт,жд,0.007073743767392166,3,15,1222
hotel,Ботаника Лофт,расположение,0.00700655062127616,7,83,1222
hotel,Ботаника Лофт,внук,0.006984723386313639,2,3,1222
hotel,Ботаника Лофт,пеший,0.00696432021453801,4,33,1222
hotel,Ботаника Лофт,кровать,0.0069387591290265525,7,84,1222
hotel,Ботаника Лофт,нижегородский,0.006924910816942653,3,16,1222
hotel,Azimut Отель Нижний Новгород,номер,0.0617522331545527,61,85,1185
hotel,Azimut Отель Нижний Новгород,вид,0.04777147200183162,34,53,1185
hotel,Azimut Отель Нижний Новгород,отель,0.03577706183827193,35,84,1185
hotel,Azimut Отель Нижний Новгород,река,0.0356191074156892,14,13,1185
hotel,Azimut Отель Нижний Новгород,завтрак,0.024971697557162637,20,64,1185
hotel,Azimut Отель Нижний Новгород,очень,0.023454695914481637,26,97,1185
hotel,Azimut Отель Нижний Новгород,персонал,0.01578786206194013,15,81,1185
hotel,Azimut Отель Нижний Новгород,закат,0.014585383007684825,5,8,1185
hotel,Azimut Отель Нижний Новгород,азимут,0.014405623591688213,4,3,1185
hotel,Azimut Отель Нижний Новгород,окно,0.013947283353331322,12,71,1185
hotel,Azimut Отель Нижний Новгород,хороший,0.012540346807872367,13,90,1185
hotel,Azimut Отель Нижний Новгород,шведский,0.01239686584023356,7,34,1185
hotel,Azimut Отель Нижний Новгород,весь,0.011465030613756791,12,91,1185
hotel,Azimut Отель Нижний Новгород,стол,0.011240346353372146,8,53,1185
hotel,Azimut Отель Нижний Новгород,шикарный,0.010531067826791076,7,47,1185
