season,sentiment,lemma,count
Весна,positive,восторг,5
Весна,positive,командировка,5
Весна,positive,апартамент,5
Весна,positive,набережная,5
Весна,positive,деньга,5
Весна,positive,высокий,5
Весна,positive,разный,5
Весна,positive,красиво,5
Весна,positive,просьба,5
Весна,positive,второй,5
Весна,positive,душевая,5
Весна,positive,посещение,5
Весна,positive,ресепшн,5
Весна,positive,сосновый,5
Весна,positive,пара,5
Весна,positive,хостел,5
Весна,positive,милый,4
Весна,positive,забота,4
Весна,positive,ванна,4
Весна,positive,сантехника,4
Весна,positive,рано,4
Весна,positive,час,4
Весна,positive,впервые,4
Весна,positive,лампа,4
Весна,positive,друг,4
Весна,positive,шаг,4
Весна,positive,комфортно,4
Весна,positive,часто,4
Весна,positive,класс,4
Весна,positive,семейный,4
Весна,positive,звукоизоляция,4
Весна,positive,стрелка,4
Весна,positive,стакан,4
Весна,positive,хам,4
Весна,positive,рабочий,4
Весна,positive,муж,4
Весна,positive,запах,4
Весна,positive,фото,4
Весна,positive,шумно,4
Весна,positive,ранний,4
Весна,positive,менеджер,4
Весна,positive,запрос,4
Весна,positive,кабина,4
Весна,positive,ночью,4
Весна,positive,приемлемый,4
Весна,positive,отношение,4
Весна,positive,основный,4
Весна,positive,автобус,4
Весна,positive,пятёрочка,4
Весна,positive,часть,4
Весна,positive,пребывание,4
Весна,positive,однозначно,4
Весна,positive,внимательный,4
Весна,positive,снова,4
Весна,positive,местоположение,4
Весна,positive,балкон,4
Весна,positive,точка,4
Весна,positive,респект,4
Весна,positive,компания,4
Весна,positive,сетка,4
Весна,positive,коллектив,3
Весна,positive,рецепшено,3
Весна,positive,повар,3
Весна,positive,обед,3
Весна,positive,недорогой,3
Весна,positive,авто,3
Весна,positive,заботливый,3
Весна,positive,принцип,3
Весна,positive,нарекание,3
Весна,positive,блюдо,3
Весна,positive,ежедневный,3
Весна,positive,плотный,3
Весна,positive,утюг,3
Весна,positive,рождение,3
Весна,positive,скидка,3
Весна,positive,удовольствие,3
Весна,positive,пока,3
Весна,positive,парилка,3
Весна,positive,организация,3
Весна,positive,высота,3
Весна,positive,выход,3
Весна,positive,бесплатный,3
Весна,positive,поездка,3
Весна,positive,сочетание,3
Весна,positive,уют,3
Весна,positive,отопление,3
Весна,positive,холодно,3
Весна,positive,апрель,3
Весна,positive,полностью,3
Весна,positive,спокойствие,3
Весна,positive,жидкий,3
Весна,positive,сосед,3
Весна,positive,закрытый,3
Весна,positive,холодный,3
Весна,positive,русский,3
Весна,positive,покровский,3
Весна,positive,сожаление,3
Весна,positive,стул,3
Весна,positive,пешеходный,3
Весна,positive,сайт,3
Весна,positive,соседний,3
Весна,positive,хозяйка,3
Весна,positive,прекрасно,3
Весна,positive,горький,3
Весна,positive,хозяин,3
Весна,positive,животное,3
Весна,positive,ценник,3
Весна,positive,удачный,3
Весна,positive,бесконтактный,3
Весна,positive,площадь,3
Весна,positive,двуспальный,3
Весна,positive,пункт,3
Весна,positive,вещь,3
Весна,positive,обстановка,3
Весна,positive,число,3
Весна,positive,сахар,3
Весна,positive,служебный,3
Весна,positive,одежда,3
Весна,positive,куллера,3
Весна,positive,чистенько,3
Весна,positive,парк,3
Весна,positive,внимание,3
Весна,positive,коридор,3
Весна,positive,туда,3
Весна,positive,дополнительный,3
Весна,positive,близость,3
Весна,positive,салат,3
Весна,positive,радушный,3
Весна,positive,отзыв,3
Весна,positive,месяц,3
Весна,positive,состояние,3
Весна,positive,закат,3
Весна,positive,скромный,3
Весна,positive,стандартный,3
Весна,positive,вентилятор,3
Весна,positive,сторона,3
Весна,positive,подруга,3
Весна,positive,трасса,3
Весна,positive,стоянка,3
Весна,positive,промзона,3
Весна,positive,замок,3
Весна,positive,капсульный,3
Весна,positive,телефон,3
Весна,positive,чистенький,3
Весна,positive,огонь,3
Весна,positive,трудно,3
Весна,positive,недорого,3
Весна,positive,розетка,3
Весна,positive,тумбочка,3
Весна,positive,туалетный,3
Весна,positive,банный,3
Весна,positive,футбольный,3
Весна,positive,температура,3
Весна,positive,озеро,3
Весна,positive,добродушный,3
Весна,positive,любимый,3
Весна,positive,необычный,3
Весна,positive,бильярд,3
Весна,positive,проведение,3
Весна,positive,настольный,3
Весна,positive,возможность,3
Весна,positive,интересный,3
Весна,positive,паста,3
Весна,positive,птичка,3
Весна,positive,никакой,3
Весна,positive,бар,3
Весна,positive,транспортный,3
Весна,positive,москитный,3
Весна,positive,легко,3
Весна,positive,претензия,3
Весна,positive,дешёвый,3
Весна,positive,купеческий,3
Весна,positive,лестница,3
Весна,positive,спортивный,3
Весна,positive,честно,2
Весна,positive,шведский,2
Весна,positive,удалённость,2
Весна,positive,лишний,2
Весна,positive,общение,2
Весна,positive,суть,2
Весна,positive,тарелка,2
Весна,positive,запас,2
